date,code,news_score,n_kw
2025-03-13,2492,0.0,0
2025-03-13,3026,0.0,0
2025-03-13,2472,0.0,0
2025-03-13,3357,0.0,0
2025-03-13,5425,0.0,0
2025-03-13,2481,0.0,0
2025-03-13,3675,0.0,0
2025-03-13,8255,0.0,0
2025-03-13,8261,0.0,0
2025-03-14,2327,0.0,0
2025-03-14,2492,0.0,0
2025-03-14,3026,0.0,0
2025-03-14,2472,-0.0332,2
2025-03-14,3357,0.0,0
2025-03-14,5425,0.1564,1
2025-03-14,2481,0.0,0
2025-03-14,3675,0.0,0
2025-03-14,8255,0.0,0
2025-03-14,8261,0.0,0
2025-03-17,2327,0.0,0
2025-03-17,2492,0.0,0
2025-03-17,3026,0.0,0
2025-03-17,2472,0.0,0
2025-03-17,3357,0.0,0
2025-03-17,5425,0.0,0
2025-03-17,2481,0.0,0
2025-03-17,3675,0.0,0
2025-03-17,8255,0.0,0
2025-03-17,8261,0.0,0
2025-03-18,2327,0.0,0
2025-03-18,2492,0.0,0
2025-03-18,3026,0.0,0
2025-03-18,2472,0.0,0
2025-03-18,3357,0.0,0
2025-03-18,5425,0.0,0
2025-03-18,2481,0.0061,2
2025-03-18,3675,0.0,0
2025-03-18,8255,-0.0332,2
2025-03-18,8261,0.0,0
2025-03-19,2327,0.0,0
2025-03-19,2492,0.0,0
2025-03-19,3026,0.0,0
2025-03-19,2472,0.0,0
2025-03-19,3357,0.0,0
2025-03-19,5425,0.0,0
2025-03-19,2481,0.0142,1
2025-03-19,3675,0.0,0
2025-03-19,8255,0.0,0
2025-03-19,8261,0.0,0
2025-03-20,2327,0.0,0
2025-03-20,2492,0.0,0
2025-03-20,3026,0.0,0
2025-03-20,2472,0.0,0
2025-03-20,3357,0.0,0
2025-03-20,5425,0.0,0
2025-03-20,2481,0.0,0
2025-03-20,3675,0.0,0
2025-03-20,8255,0.0,0
2025-03-20,8261,0.0,0
2025-03-21,2327,0.0,0
2025-03-21,2492,0.0,0
2025-03-21,3026,0.0,0
2025-03-21,2472,0.0,0
2025-03-21,3357,0.0,0
2025-03-21,5425,0.0,0
2025-03-21,2481,0.0,0
2025-03-21,3675,0.0,0
2025-03-21,8255,0.0,0
2025-03-21,8261,0.0,0
2025-03-24,2327,0.0,0
2025-03-24,2492,0.0,0
2025-03-24,3026,0.0,0
2025-03-24,2472,0.1056,2
2025-03-24,3357,0.0,0
2025-03-24,5425,0.0,0
2025-03-24,2481,0.0,0
2025-03-24,3675,0.0,0
2025-03-24,8255,0.0,0
2025-03-24,8261,0.0536,3
2025-03-25,2327,0.0,0
2025-03-25,2492,0.0,0
2025-03-25,3026,0.0,0
2025-03-25,2472,0.0,0
2025-03-25,3357,0.0,0
2025-03-25,5425,0.0,0
2025-03-25,2481,0.0,0
2025-03-25,3675,0.0,0
2025-03-25,8255,0.0,0
2025-03-25,8261,0.0,0
2025-03-26,2327,0.0,0
2025-03-26,2492,0.0,0
2025-03-26,3026,0.0,0
2025-03-26,2472,0.0002,2
2025-03-26,3357,0.0,0
2025-03-26,5425,-0.0332,2
2025-03-26,2481,0.022,3
2025-03-26,3675,0.0,0
2025-03-26,8255,0.0,0
2025-03-26,8261,0.02,1
2025-03-27,2327,0.0,0
2025-03-27,2492,0.0,0
2025-03-27,3026,0.0,0
2025-03-27,2472,0.0,0
2025-03-27,3357,0.0,0
2025-03-27,5425,0.0,0
2025-03-27,2481,0.0,0
2025-03-27,3675,0.0,0
2025-03-27,8255,0.0,0
2025-03-27,8261,0.0,0
2025-03-28,2327,0.0,0
2025-03-28,2492,0.0,0
2025-03-28,3026,0.0,0
2025-03-28,2472,0.0,0
2025-03-28,3357,0.0,0
2025-03-28,5425,0.0,0
2025-03-28,2481,0.0,0
2025-03-28,3675,0.0,0
2025-03-28,8255,0.0,0
2025-03-28,8261,0.0,0
2025-03-31,2327,0.0,0
2025-03-31,2492,0.0,0
2025-03-31,3026,0.0,0
2025-03-31,2472,0.0,0
2025-03-31,3357,0.0,0
2025-03-31,5425,0.0,0
2025-03-31,2481,0.0,0
2025-03-31,3675,0.0,0
2025-03-31,8255,0.0,1
2025-03-31,8261,0.0,0
2025-04-01,2327,0.0,0
2025-04-01,2492,0.0,0
2025-04-01,3026,0.0,0
2025-04-01,2472,0.0,0
2025-04-01,3357,0.0,0
2025-04-01,5425,0.0,0
2025-04-01,2481,0.0,0
2025-04-01,3675,0.0,0
2025-04-01,8255,0.0,0
2025-04-01,8261,0.0,0
2025-04-02,2327,0.0512,9
2025-04-02,2492,0.0,0
2025-04-02,3026,0.0,0
2025-04-02,2472,0.0,0
2025-04-02,3357,0.0,0
2025-04-02,5425,0.0,0
2025-04-02,2481,0.0,0
2025-04-02,3675,0.0,0
2025-04-02,8255,0.0,0
2025-04-02,8261,0.0,0
2025-04-07,2327,-0.0669,1
2025-04-07,2492,0.0,0
2025-04-07,3026,-0.0756,2
2025-04-07,2472,0.0,0
2025-04-07,3357,0.0,0
2025-04-07,5425,-0.389,1
2025-04-07,2481,0.0,0
2025-04-07,3675,0.0,0
2025-04-07,8255,0.0,0
2025-04-07,8261,0.0,0
2025-04-08,2327,-0.0552,10
2025-04-08,2492,0.0,0
2025-04-08,3026,-0.0756,2
2025-04-08,2472,-0.0756,2
2025-04-08,3357,0.0,0
2025-04-08,5425,0.0,0
2025-04-08,2481,0.0,0
2025-04-08,3675,0.0,0
2025-04-08,8255,-0.0756,2
2025-04-08,8261,-0.1732,3
2025-04-09,2327,-0.0326,4
2025-04-09,2492,0.0,0
2025-04-09,3026,0.0,0
2025-04-09,2472,0.0,0
2025-04-09,3357,0.0,0
2025-04-09,5425,-0.4646,3
2025-04-09,2481,0.0,0
2025-04-09,3675,0.0,0
2025-04-09,8255,-0.0756,2
2025-04-09,8261,0.0,0
2025-04-10,2327,0.0655,8
2025-04-10,2492,0.0,0
2025-04-10,3026,0.0,0
2025-04-10,2472,0.0,0
2025-04-10,3357,0.0,0
2025-04-10,5425,-0.1532,4
2025-04-10,2481,-0.1115,2
2025-04-10,3675,-0.1115,2
2025-04-10,8255,0.0,0
2025-04-10,8261,0.0,0
2025-04-11,2327,0.1121,5
2025-04-11,2492,0.0,0
2025-04-11,3026,0.0,0
2025-04-11,2472,0.0,0
2025-04-11,3357,0.0,0
2025-04-11,5425,0.0,0
2025-04-11,2481,0.0,0
2025-04-11,3675,0.0,0
2025-04-11,8255,0.0,0
2025-04-11,8261,0.0,0
2025-04-14,2327,0.0558,1
2025-04-14,2492,0.0,0
2025-04-14,3026,0.0,0
2025-04-14,2472,0.0,0
2025-04-14,3357,0.0,0
2025-04-14,5425,0.0,0
2025-04-14,2481,0.0,0
2025-04-14,3675,0.0,0
2025-04-14,8255,0.0,0
2025-04-14,8261,0.0,0
2025-04-15,2327,0.0558,1
2025-04-15,2492,0.0,0
2025-04-15,3026,0.0,0
2025-04-15,2472,0.0,0
2025-04-15,3357,0.0,0
2025-04-15,5425,0.0,0
2025-04-15,2481,0.0,0
2025-04-15,3675,0.0,0
2025-04-15,8255,0.0,0
2025-04-15,8261,0.0,0
2025-04-16,2327,0.0,0
2025-04-16,2492,0.0,0
2025-04-16,3026,0.0,0
2025-04-16,2472,0.0,0
2025-04-16,3357,0.0,0
2025-04-16,5425,0.0,0
2025-04-16,2481,0.0,0
2025-04-16,3675,0.0,0
2025-04-16,8255,0.0,0
2025-04-16,8261,0.0,0
2025-04-17,2327,0.1991,6
2025-04-17,2492,0.0,0
2025-04-17,3026,0.0,0
2025-04-17,2472,0.0,0
2025-04-17,3357,0.0,0
2025-04-17,5425,0.0,0
2025-04-17,2481,0.0,0
2025-04-17,3675,0.0,0
2025-04-17,8255,0.0,0
2025-04-17,8261,-0.0332,2
2025-04-18,2327,0.009,4
2025-04-18,2492,0.0,0
2025-04-18,3026,0.0,0
2025-04-18,2472,0.0,0
2025-04-18,3357,0.0,0
2025-04-18,5425,0.0,0
2025-04-18,2481,0.0,0
2025-04-18,3675,0.0,0
2025-04-18,8255,0.0404,2
2025-04-18,8261,-0.0469,2
2025-04-21,2327,0.01,3
2025-04-21,2492,0.0,0
2025-04-21,3026,0.0,0
2025-04-21,2472,0.0,0
2025-04-21,3357,0.0,0
2025-04-21,5425,0.0,0
2025-04-21,2481,0.0,0
2025-04-21,3675,0.0,0
2025-04-21,8255,0.0,0
2025-04-21,8261,0.0,0
2025-04-22,2327,0.0,0
2025-04-22,2492,0.0,0
2025-04-22,3026,0.0,0
2025-04-22,2472,0.0,0
2025-04-22,3357,0.0,0
2025-04-22,5425,0.0,0
2025-04-22,2481,0.0,0
2025-04-22,3675,0.0,0
2025-04-22,8255,0.0,0
2025-04-22,8261,0.0,0
2025-04-23,2327,0.068,3
2025-04-23,2492,0.0,0
2025-04-23,3026,0.0,0
2025-04-23,2472,0.0,0
2025-04-23,3357,0.0,0
2025-04-23,5425,0.0,0
2025-04-23,2481,0.0,0
2025-04-23,3675,0.0,0
2025-04-23,8255,-0.0254,1
2025-04-23,8261,0.0,0
2025-04-24,2327,0.0,0
2025-04-24,2492,0.0,0
2025-04-24,3026,0.0,0
2025-04-24,2472,0.0,0
2025-04-24,3357,0.0,0
2025-04-24,5425,0.0,0
2025-04-24,2481,0.0,0
2025-04-24,3675,0.0,0
2025-04-24,8255,0.0,0
2025-04-24,8261,-0.0332,2
2025-04-25,2327,0.0,0
2025-04-25,2492,0.0,0
2025-04-25,3026,0.0,0
2025-04-25,2472,0.0,0
2025-04-25,3357,0.0,0
2025-04-25,5425,0.0,0
2025-04-25,2481,0.0,0
2025-04-25,3675,0.0,0
2025-04-25,8255,0.0,0
2025-04-25,8261,0.0,0
2025-04-28,2327,0.0362,1
2025-04-28,2492,0.0,0
2025-04-28,3026,0.0577,2
2025-04-28,2472,0.0,0
2025-04-28,3357,0.0,0
2025-04-28,5425,0.0,0
2025-04-28,2481,0.0,0
2025-04-28,3675,0.0,0
2025-04-28,8255,0.0,0
2025-04-28,8261,0.0,0
2025-04-29,2327,0.0558,1
2025-04-29,2492,0.0,0
2025-04-29,3026,0.0,0
2025-04-29,2472,0.0,0
2025-04-29,3357,0.0,0
2025-04-29,5425,0.0,0
2025-04-29,2481,0.0,0
2025-04-29,3675,0.0,0
2025-04-29,8255,0.0,0
2025-04-29,8261,0.0,0
2025-04-30,2327,0.0,0
2025-04-30,2492,0.0,0
2025-04-30,3026,0.0,0
2025-04-30,2472,0.0,0
2025-04-30,3357,-0.0193,1
2025-04-30,5425,0.0,0
2025-04-30,2481,0.0,0
2025-04-30,3675,0.0,0
2025-04-30,8255,0.0,0
2025-04-30,8261,0.0,0
2025-05-02,2327,0.0558,1
2025-05-02,2492,0.0,0
2025-05-02,3026,0.0,0
2025-05-02,2472,0.0,0
2025-05-02,3357,0.0,0
2025-05-02,5425,0.0,0
2025-05-02,2481,0.0,0
2025-05-02,3675,0.0,0
2025-05-02,8255,0.0,0
2025-05-02,8261,0.0,0
2025-05-05,2327,0.0,0
2025-05-05,2492,0.0,0
2025-05-05,3026,0.0,0
2025-05-05,2472,0.0,0
2025-05-05,3357,0.0,0
2025-05-05,5425,0.0,0
2025-05-05,2481,0.0,0
2025-05-05,3675,0.0,0
2025-05-05,8255,0.0,0
2025-05-05,8261,0.0,0
2025-05-06,2327,0.0919,2
2025-05-06,2492,0.0,0
2025-05-06,3026,0.0,0
2025-05-06,2472,-0.0756,2
2025-05-06,3357,-0.0756,2
2025-05-06,5425,0.0,0
2025-05-06,2481,0.0,0
2025-05-06,3675,0.0,0
2025-05-06,8255,0.0,0
2025-05-06,8261,-0.1732,3
2025-05-07,2327,0.0619,3
2025-05-07,2492,0.0,0
2025-05-07,3026,-0.0139,1
2025-05-07,2472,0.0,0
2025-05-07,3357,-0.0756,2
2025-05-07,5425,0.0,0
2025-05-07,2481,0.0,0
2025-05-07,3675,0.0,0
2025-05-07,8255,0.0,0
2025-05-07,8261,0.0,0
2025-05-08,2327,0.0205,6
2025-05-08,2492,0.0,0
2025-05-08,3026,-0.0332,2
2025-05-08,2472,-0.1732,3
2025-05-08,3357,-0.0756,2
2025-05-08,5425,0.0,0
2025-05-08,2481,0.0,0
2025-05-08,3675,0.0,0
2025-05-08,8255,0.0,0
2025-05-08,8261,0.0,0
2025-05-09,2327,0.0619,3
2025-05-09,2492,0.0,0
2025-05-09,3026,0.0,0
2025-05-09,2472,-0.0756,2
2025-05-09,3357,0.0,0
2025-05-09,5425,0.0,0
2025-05-09,2481,0.0,0
2025-05-09,3675,0.0,0
2025-05-09,8255,-0.0756,2
2025-05-09,8261,0.0,0
2025-05-12,2327,0.2481,2
2025-05-12,2492,0.0,0
2025-05-12,3026,0.0,0
2025-05-12,2472,0.0,0
2025-05-12,3357,-0.0332,2
2025-05-12,5425,-0.1532,4
2025-05-12,2481,0.0,0
2025-05-12,3675,0.0,0
2025-05-12,8255,0.0,0
2025-05-12,8261,0.0,0
2025-05-13,2327,0.2481,2
2025-05-13,2492,0.0,0
2025-05-13,3026,0.0,0
2025-05-13,2472,-0.0193,1
2025-05-13,3357,0.0,0
2025-05-13,5425,0.0,0
2025-05-13,2481,0.0,0
2025-05-13,3675,0.0362,1
2025-05-13,8255,0.0,0
2025-05-13,8261,0.0,0
2025-05-14,2327,0.0,0
2025-05-14,2492,0.0,0
2025-05-14,3026,0.0,0
2025-05-14,2472,0.0,0
2025-05-14,3357,0.0,0
2025-05-14,5425,0.0,0
2025-05-14,2481,0.0,0
2025-05-14,3675,0.0,0
2025-05-14,8255,-0.0332,2
2025-05-14,8261,0.0,0
2025-05-15,2327,-0.0332,2
2025-05-15,2492,0.0,0
2025-05-15,3026,0.0,0
2025-05-15,2472,0.0,0
2025-05-15,3357,0.0,0
2025-05-15,5425,0.0,0
2025-05-15,2481,0.0,0
2025-05-15,3675,0.0,0
2025-05-15,8255,0.0,0
2025-05-15,8261,0.0,0
2025-05-16,2327,0.0,0
2025-05-16,2492,0.0,0
2025-05-16,3026,0.0,0
2025-05-16,2472,-0.0332,2
2025-05-16,3357,0.0,0
2025-05-16,5425,0.0,0
2025-05-16,2481,0.0,0
2025-05-16,3675,0.0,0
2025-05-16,8255,0.0,0
2025-05-16,8261,0.0,0
2025-05-19,2327,0.0,0
2025-05-19,2492,0.0,0
2025-05-19,3026,0.0,0
2025-05-19,2472,0.0,0
2025-05-19,3357,0.0,0
2025-05-19,5425,0.0,0
2025-05-19,2481,0.0,0
2025-05-19,3675,0.0,0
2025-05-19,8255,0.0,0
2025-05-19,8261,0.0,0
2025-05-20,2327,0.0,0
2025-05-20,2492,0.0,0
2025-05-20,3026,0.0,0
2025-05-20,2472,0.0,0
2025-05-20,3357,0.0,0
2025-05-20,5425,0.0,0
2025-05-20,2481,0.0,0
2025-05-20,3675,0.0,0
2025-05-20,8255,0.0,0
2025-05-20,8261,0.0,0
2025-05-21,2327,0.0,0
2025-05-21,2492,0.0,0
2025-05-21,3026,0.0,0
2025-05-21,2472,0.0,0
2025-05-21,3357,0.0,0
2025-05-21,5425,0.0,0
2025-05-21,2481,-0.0669,1
2025-05-21,3675,0.0,0
2025-05-21,8255,0.0,0
2025-05-21,8261,0.0,0
2025-05-22,2327,0.0,0
2025-05-22,2492,0.0,0
2025-05-22,3026,0.0,0
2025-05-22,2472,0.0,0
2025-05-22,3357,0.0,0
2025-05-22,5425,0.0,0
2025-05-22,2481,0.0,0
2025-05-22,3675,0.0,0
2025-05-22,8255,0.0,0
2025-05-22,8261,0.0,0
2025-05-23,2327,0.0,0
2025-05-23,2492,0.0,0
2025-05-23,3026,0.0,0
2025-05-23,2472,0.0,0
2025-05-23,3357,0.0,0
2025-05-23,5425,0.0,0
2025-05-23,2481,0.0,0
2025-05-23,3675,0.0,0
2025-05-23,8255,0.0,0
2025-05-23,8261,0.0,0
2025-05-26,2327,0.0362,1
2025-05-26,2492,0.0,0
2025-05-26,3026,0.0,0
2025-05-26,2472,0.0,0
2025-05-26,3357,0.0,0
2025-05-26,5425,0.0,0
2025-05-26,2481,0.0,0
2025-05-26,3675,0.0,0
2025-05-26,8255,0.0,0
2025-05-26,8261,0.0,0
2025-05-27,2327,0.4651,8
2025-05-27,2492,0.0,0
2025-05-27,3026,0.0,0
2025-05-27,2472,0.0,0
2025-05-27,3357,0.0,0
2025-05-27,5425,0.0,0
2025-05-27,2481,-0.006,1
2025-05-27,3675,0.0,0
2025-05-27,8255,0.0,0
2025-05-27,8261,0.0,0
2025-05-28,2327,0.0,0
2025-05-28,2492,0.0,0
2025-05-28,3026,0.0,0
2025-05-28,2472,0.0,0
2025-05-28,3357,0.0,0
2025-05-28,5425,0.0,0
2025-05-28,2481,-0.0669,1
2025-05-28,3675,0.0,0
2025-05-28,8255,0.0,0
2025-05-28,8261,0.0,0
2025-05-29,2327,0.0,0
2025-05-29,2492,0.0,0
2025-05-29,3026,0.0,0
2025-05-29,2472,0.0,0
2025-05-29,3357,0.0,0
2025-05-29,5425,0.0,0
2025-05-29,2481,0.0,0
2025-05-29,3675,0.0,0
2025-05-29,8255,0.0,0
2025-05-29,8261,0.0,0
2025-06-02,2327,0.0,0
2025-06-02,2492,0.0,0
2025-06-02,3026,0.0,0
2025-06-02,2472,0.0,0
2025-06-02,3357,0.0,0
2025-06-02,5425,0.0,0
2025-06-02,2481,0.0,0
2025-06-02,3675,0.0,0
2025-06-02,8255,0.0,0
2025-06-02,8261,0.0,0
2025-06-03,2327,0.0,0
2025-06-03,2492,0.0,0
2025-06-03,3026,0.0,0
2025-06-03,2472,0.0,0
2025-06-03,3357,0.0,0
2025-06-03,5425,0.0,0
2025-06-03,2481,0.0,0
2025-06-03,3675,0.0,0
2025-06-03,8255,0.0,0
2025-06-03,8261,0.0,0
2025-06-04,2327,0.1017,2
2025-06-04,2492,0.0,0
2025-06-04,3026,0.0,0
2025-06-04,2472,0.0,0
2025-06-04,3357,0.0,0
2025-06-04,5425,0.0,0
2025-06-04,2481,0.0,0
2025-06-04,3675,0.0,0
2025-06-04,8255,0.0,0
2025-06-04,8261,0.0,0
2025-06-05,2327,0.0362,1
2025-06-05,2492,0.0,0
2025-06-05,3026,0.0,0
2025-06-05,2472,0.0,0
2025-06-05,3357,0.0,0
2025-06-05,5425,0.0,0
2025-06-05,2481,0.0,0
2025-06-05,3675,0.0,0
2025-06-05,8255,0.0,0
2025-06-05,8261,0.0,0
2025-06-06,2327,0.0,0
2025-06-06,2492,0.0,0
2025-06-06,3026,-0.0139,1
2025-06-06,2472,-0.0756,2
2025-06-06,3357,0.0,0
2025-06-06,5425,0.0,0
2025-06-06,2481,0.0,0
2025-06-06,3675,0.0,0
2025-06-06,8255,-0.0139,1
2025-06-06,8261,-0.0756,2
2025-06-09,2327,0.0061,2
2025-06-09,2492,0.0,0
2025-06-09,3026,0.0,0
2025-06-09,2472,0.0,0
2025-06-09,3357,0.0,0
2025-06-09,5425,0.0,0
2025-06-09,2481,0.0,0
2025-06-09,3675,0.0,0
2025-06-09,8255,0.0,0
2025-06-09,8261,-0.0139,1
2025-06-10,2327,0.0,0
2025-06-10,2492,0.0,0
2025-06-10,3026,0.0,0
2025-06-10,2472,0.0,0
2025-06-10,3357,0.0,0
2025-06-10,5425,-0.1732,3
2025-06-10,2481,0.0336,1
2025-06-10,3675,0.0,0
2025-06-10,8255,0.0,0
2025-06-10,8261,0.0,0
2025-06-11,2327,0.0,0
2025-06-11,2492,0.0,0
2025-06-11,3026,0.0,0
2025-06-11,2472,0.0,0
2025-06-11,3357,0.0,0
2025-06-11,5425,0.0,0
2025-06-11,2481,0.0,0
2025-06-11,3675,0.0,0
2025-06-11,8255,0.0,0
2025-06-11,8261,-0.0669,1
2025-06-12,2327,0.0,0
2025-06-12,2492,0.0,0
2025-06-12,3026,0.0,0
2025-06-12,2472,0.0,0
2025-06-12,3357,0.0,0
2025-06-12,5425,0.0,0
2025-06-12,2481,0.0,0
2025-06-12,3675,0.0,0
2025-06-12,8255,0.0,0
2025-06-12,8261,0.0,0
2025-06-13,2327,0.1504,2
2025-06-13,2492,0.0,0
2025-06-13,3026,0.0,0
2025-06-13,2472,0.0,0
2025-06-13,3357,0.0,0
2025-06-13,5425,0.0,0
2025-06-13,2481,0.0,0
2025-06-13,3675,0.0,0
2025-06-13,8255,0.0,0
2025-06-13,8261,0.0,0
2025-06-16,2327,0.0,0
2025-06-16,2492,0.0,0
2025-06-16,3026,0.0,0
2025-06-16,2472,0.0,0
2025-06-16,3357,0.0,0
2025-06-16,5425,0.0,0
2025-06-16,2481,0.0,0
2025-06-16,3675,0.0,0
2025-06-16,8255,0.0,0
2025-06-16,8261,0.0,0
2025-06-17,2327,0.0497,2
2025-06-17,2492,0.2822,5
2025-06-17,3026,0.0,0
2025-06-17,2472,0.0,0
2025-06-17,3357,0.0,0
2025-06-17,5425,0.0,0
2025-06-17,2481,0.0,0
2025-06-17,3675,0.0,0
2025-06-17,8255,0.0,0
2025-06-17,8261,0.0,0
2025-06-18,2327,0.0558,1
2025-06-18,2492,0.0,0
2025-06-18,3026,0.0,0
2025-06-18,2472,0.0,0
2025-06-18,3357,0.0,0
2025-06-18,5425,0.0,0
2025-06-18,2481,0.0,0
2025-06-18,3675,0.0,0
2025-06-18,8255,0.0,0
2025-06-18,8261,0.0,0
2025-06-19,2327,0.0,0
2025-06-19,2492,0.0,0
2025-06-19,3026,0.0,0
2025-06-19,2472,0.0,0
2025-06-19,3357,0.0,0
2025-06-19,5425,0.0,0
2025-06-19,2481,0.0,0
2025-06-19,3675,0.0,0
2025-06-19,8255,0.0,0
2025-06-19,8261,0.0,0
2025-06-20,2327,0.0,0
2025-06-20,2492,0.0,0
2025-06-20,3026,0.0,0
2025-06-20,2472,0.0,0
2025-06-20,3357,0.0,0
2025-06-20,5425,0.0,0
2025-06-20,2481,0.0,0
2025-06-20,3675,0.0,0
2025-06-20,8255,0.0,0
2025-06-20,8261,0.0,0
2025-06-23,2327,0.0,0
2025-06-23,2492,0.0,0
2025-06-23,3026,0.0,0
2025-06-23,2472,0.0,0
2025-06-23,3357,0.0,0
2025-06-23,5425,0.0,0
2025-06-23,2481,0.0,0
2025-06-23,3675,0.0,0
2025-06-23,8255,0.0,0
2025-06-23,8261,0.0,0
2025-06-24,2327,0.0,0
2025-06-24,2492,0.0,0
2025-06-24,3026,0.0,0
2025-06-24,2472,0.0,0
2025-06-24,3357,0.0,0
2025-06-24,5425,0.1564,1
2025-06-24,2481,0.0,0
2025-06-24,3675,0.0,0
2025-06-24,8255,0.0142,1
2025-06-24,8261,0.0,0
2025-06-25,2327,0.0558,1
2025-06-25,2492,0.0,0
2025-06-25,3026,0.0,0
2025-06-25,2472,0.0,0
2025-06-25,3357,0.0,0
2025-06-25,5425,0.0,0
2025-06-25,2481,-0.0669,1
2025-06-25,3675,0.0,0
2025-06-25,8255,0.0,0
2025-06-25,8261,0.0,0
2025-06-26,2327,0.0558,1
2025-06-26,2492,0.0,0
2025-06-26,3026,0.0,0
2025-06-26,2472,0.0,0
2025-06-26,3357,0.0,0
2025-06-26,5425,0.0,0
2025-06-26,2481,0.0,0
2025-06-26,3675,0.0,0
2025-06-26,8255,0.0,0
2025-06-26,8261,0.0,0
2025-06-27,2327,0.0362,1
2025-06-27,2492,0.0,0
2025-06-27,3026,0.0,0
2025-06-27,2472,0.0,0
2025-06-27,3357,0.0,0
2025-06-27,5425,0.0,0
2025-06-27,2481,0.0,0
2025-06-27,3675,0.0,0
2025-06-27,8255,0.0,0
2025-06-27,8261,0.0,0
2025-06-30,2327,0.0,0
2025-06-30,2492,0.0,0
2025-06-30,3026,0.0,0
2025-06-30,2472,0.0,0
2025-06-30,3357,0.0,0
2025-06-30,5425,0.0,0
2025-06-30,2481,0.0,0
2025-06-30,3675,0.0,0
2025-06-30,8255,0.0,0
2025-06-30,8261,0.0,0
2025-07-01,2327,0.0558,1
2025-07-01,2492,0.0,0
2025-07-01,3026,0.0,0
2025-07-01,2472,0.0,0
2025-07-01,3357,0.0,0
2025-07-01,5425,0.0,0
2025-07-01,2481,0.0,0
2025-07-01,3675,0.0,0
2025-07-01,8255,0.0,0
2025-07-01,8261,0.0,0
2025-07-02,2327,0.0558,1
2025-07-02,2492,0.0,0
2025-07-02,3026,0.0,0
2025-07-02,2472,0.0,0
2025-07-02,3357,0.0,0
2025-07-02,5425,0.0,0
2025-07-02,2481,0.0,0
2025-07-02,3675,0.0,0
2025-07-02,8255,0.0,0
2025-07-02,8261,0.0,0
2025-07-03,2327,0.0,0
2025-07-03,2492,0.0,0
2025-07-03,3026,0.0,0
2025-07-03,2472,0.0,0
2025-07-03,3357,0.0,0
2025-07-03,5425,0.0,0
2025-07-03,2481,0.0,0
2025-07-03,3675,0.0,0
2025-07-03,8255,0.0,0
2025-07-03,8261,0.0,0
2025-07-04,2327,0.0,0
2025-07-04,2492,0.0,0
2025-07-04,3026,0.0,0
2025-07-04,2472,0.0,0
2025-07-04,3357,0.0,0
2025-07-04,5425,0.0,0
2025-07-04,2481,0.0,0
2025-07-04,3675,0.0,0
2025-07-04,8255,0.0,0
2025-07-04,8261,-0.1732,3
2025-07-07,2327,0.0,0
2025-07-07,2492,0.0,0
2025-07-07,3026,-0.0139,1
2025-07-07,2472,0.0,0
2025-07-07,3357,-0.1732,3
2025-07-07,5425,0.0,0
2025-07-07,2481,0.0,0
2025-07-07,3675,0.0,0
2025-07-07,8255,0.0,0
2025-07-07,8261,0.0,0
2025-07-08,2327,0.0919,12
2025-07-08,2492,0.0,0
2025-07-08,3026,0.0,0
2025-07-08,2472,-0.1732,3
2025-07-08,3357,0.0,0
2025-07-08,5425,0.0,0
2025-07-08,2481,0.0,0
2025-07-08,3675,0.0,0
2025-07-08,8255,-0.1732,3
2025-07-08,8261,0.0,0
2025-07-09,2327,0.0538,6
2025-07-09,2492,0.0,0
2025-07-09,3026,0.0,0
2025-07-09,2472,0.0,0
2025-07-09,3357,0.0,0
2025-07-09,5425,-0.0756,2
2025-07-09,2481,0.0,0
2025-07-09,3675,0.0,0
2025-07-09,8255,0.0,0
2025-07-09,8261,0.0,0
2025-07-10,2327,0.0,0
2025-07-10,2492,0.0,0
2025-07-10,3026,0.0,0
2025-07-10,2472,0.0,0
2025-07-10,3357,0.0,0
2025-07-10,5425,-0.1732,3
2025-07-10,2481,-0.0756,2
2025-07-10,3675,0.0,0
2025-07-10,8255,-0.0669,1
2025-07-10,8261,0.0,0
2025-07-11,2327,0.0,0
2025-07-11,2492,0.0,0
2025-07-11,3026,0.0,0
2025-07-11,2472,0.0,0
2025-07-11,3357,0.0,0
2025-07-11,5425,0.0,0
2025-07-11,2481,0.0,0
2025-07-11,3675,0.0,0
2025-07-11,8255,0.0,0
2025-07-11,8261,0.0,0
2025-07-14,2327,-0.0508,2
2025-07-14,2492,0.0,0
2025-07-14,3026,0.0,0
2025-07-14,2472,0.0,0
2025-07-14,3357,0.0,0
2025-07-14,5425,0.0,0
2025-07-14,2481,0.0,0
2025-07-14,3675,0.0,0
2025-07-14,8255,0.0,0
2025-07-14,8261,0.0,0
2025-07-15,2327,0.0919,2
2025-07-15,2492,0.0,0
2025-07-15,3026,0.0,0
2025-07-15,2472,0.0,0
2025-07-15,3357,0.0,0
2025-07-15,5425,0.0,0
2025-07-15,2481,0.0,0
2025-07-15,3675,0.0,0
2025-07-15,8255,0.0,0
2025-07-15,8261,0.0,0
2025-07-16,2327,0.0758,2
2025-07-16,2492,0.0,0
2025-07-16,3026,0.0,0
2025-07-16,2472,0.0,0
2025-07-16,3357,0.0,0
2025-07-16,5425,0.0,0
2025-07-16,2481,0.0,0
2025-07-16,3675,0.0,0
2025-07-16,8255,0.0,0
2025-07-16,8261,0.0,0
2025-07-17,2327,0.0,0
2025-07-17,2492,0.0,0
2025-07-17,3026,0.0,0
2025-07-17,2472,0.0,0
2025-07-17,3357,0.0,0
