date,ticker,interval,lo_pct,hi_pct,actual_pct,width_pp,covered,interval_score
2026-09-02,3357.TWO,80_sigma20,-5.320053400032786,5.303141416542796,-3.0162412993039456,10.623194816575582,True,10.623194816575582
2026-09-02,3357.TWO,80_sigma5,-4.546262200296314,4.348449029824417,-3.0162412993039456,8.89471123012073,True,8.89471123012073
2026-09-03,3357.TWO,50,-3.196558594763435,2.568654656469978,-2.8708133971291905,5.765213251233413,True,5.765213251233413
2026-09-03,3357.TWO,80_sigma20,-5.357640833000903,5.266767114739184,-2.8708133971291905,10.624407947740087,True,10.624407947740087
2026-09-03,3357.TWO,80_sigma5,-5.25662360816089,5.03878919677636,-2.8708133971291905,10.29541280493725,True,10.29541280493725
2026-09-04,3357.TWO,50,-3.191387167925045,2.5831260595266077,5.418719211822665,5.774513227451653,False,17.11688583663588
2026-09-04,3357.TWO,80_sigma20,-5.3584534749368204,5.28369351476226,5.418719211822665,10.64214698969908,False,11.992403960303127
2026-09-04,3357.TWO,80_sigma5,-4.356362401928774,4.077992253387492,5.418719211822665,8.434354655316266,False,21.841624239667986
2026-09-07,3357.TWO,50,-3.15678649340862,2.6250327149509785,-0.2336448598130869,5.7818192083595985,True,5.7818192083595985
2026-09-07,3357.TWO,80_sigma20,-5.349385254348898,5.340449326004172,-0.2336448598130869,10.68983458035307,True,10.68983458035307
2026-09-07,3357.TWO,80_sigma5,-5.824785345012538,5.7322092710166626,-0.2336448598130869,11.5569946160292,True,11.5569946160292
2026-09-08,3357.TWO,50,-3.123885407773327,2.6523609307683222,-3.278688524590168,5.776246338541649,False,6.395458805809013
2026-09-08,3357.TWO,80_sigma20,-5.307153554036471,5.345506520345065,-3.278688524590168,10.652660074381537,True,10.652660074381537
2026-09-08,3357.TWO,80_sigma5,-5.49651212725538,5.431446064080249,-3.278688524590168,10.927958191335629,True,10.927958191335629
2026-09-09,3357.TWO,50,-3.1461955969812587,2.6123437350275234,0.7263922518159882,5.758539332008782,True,5.758539332008782
2026-09-09,3357.TWO,80_sigma20,-5.330959520724233,5.314119539645131,0.7263922518159882,10.645079060369364,True,10.645079060369364
2026-09-09,3357.TWO,80_sigma5,-5.875156945234803,5.782198601649386,0.7263922518159882,11.657355546884189,True,11.657355546884189
2026-09-10,3357.TWO,50,-3.126439908322697,2.5985008271306804,-0.480769230769229,5.7249407354533774,True,5.7249407354533774
2026-09-10,3357.TWO,80_sigma20,-5.292338422223167,5.272805264874534,-0.480769230769229,10.5651436870977,True,10.5651436870977
2026-09-10,3357.TWO,80_sigma5,-5.743409289204727,5.6458063862033345,-0.480769230769229,11.38921567540806,True,11.38921567540806
2026-08-31,5425.TWO,50,-2.7910282511248896,2.5826098818316767,-1.557632349392346,5.373638132956566,True,5.373638132956566
2026-08-31,5425.TWO,80_sigma20,-5.784545449285078,5.775688199071455,-1.557632349392346,11.560233648356533,True,11.560233648356533
2026-08-31,5425.TWO,80_sigma5,-7.977429437726137,8.140284046548516,-1.557632349392346,16.117713484274653,True,16.117713484274653
2026-09-01,5425.TWO,50,-2.7787331806655784,2.4750088917251487,0.4219344763797039,5.253742072390727,True,5.253742072390727
2026-09-01,5425.TWO,80_sigma20,-5.625905054962935,5.471598166382613,0.4219344763797039,11.097503221345548,True,11.097503221345548
2026-09-01,5425.TWO,80_sigma5,-8.685608155289408,8.775879291262715,0.4219344763797039,17.461487446552123,True,17.461487446552123
2026-09-02,5425.TWO,50,-2.8340911453035913,2.372735220697268,-2.836131339069381,5.206826366000859,False,5.214987141064018
2026-09-02,5425.TWO,80_sigma20,-5.688030845709779,5.311596519537904,-2.836131339069381,10.999627365247683,True,10.999627365247683
2026-09-02,5425.TWO,80_sigma5,-8.839977484146914,8.683290085860056,-2.836131339069381,17.523267570006972,True,17.523267570006972
2026-09-03,5425.TWO,50,-2.8399048255097252,2.328935067475973,-1.4054087046030397,5.168839892985698,True,5.168839892985698
2026-09-03,5425.TWO,80_sigma20,-5.7100277187166375,5.251092934781091,-1.4054087046030397,10.961120653497728,True,10.961120653497728
2026-09-03,5425.TWO,80_sigma5,-3.22937822529581,2.58624747221453,-1.4054087046030397,5.81562569751034,True,5.81562569751034
2026-09-04,5425.TWO,50,-2.835124174580132,2.316566864475762,1.8640401694328013,5.151691039055894,True,5.151691039055894
2026-09-04,5425.TWO,80_sigma20,-5.687841104176203,5.21912925114886,1.8640401694328013,10.906970355325063,True,10.906970355325063
2026-09-04,5425.TWO,80_sigma5,-3.1998619334089566,2.5440510869758564,1.8640401694328013,5.743913020384813,True,5.743913020384813
2026-09-07,5425.TWO,50,-2.7615250995793796,2.323799913231418,-0.5382131235603049,5.085325012810798,True,5.085325012810798
2026-09-07,5425.TWO,80_sigma20,-5.539094460561852,5.199536336019616,-0.5382131235603049,10.738630796581468,True,10.738630796581468
2026-09-07,5425.TWO,80_sigma5,-3.5712569410607893,3.0637375217466585,-0.5382131235603049,6.634994462807448,True,6.634994462807448
2026-09-08,5425.TWO,50,-2.6896054612906806,2.339553342989289,-3.030306283029227,5.0291588042799695,False,6.391962091234156
2026-09-08,5425.TWO,80_sigma20,-5.422260257249693,5.212205382829527,-3.030306283029227,10.63446564007922,True,10.63446564007922
2026-09-08,5425.TWO,80_sigma5,-3.385891891665168,2.9861489300075332,-3.030306283029227,6.372040821672702,True,6.372040821672702
2026-09-09,5425.TWO,50,-2.710290419582653,2.2533981676142694,0.446430282021093,4.9636885871969225,True,4.9636885871969225
2026-09-09,5425.TWO,80_sigma20,-5.438737108636749,5.086965277124298,0.446430282021093,10.525702385761047,True,10.525702385761047
2026-09-09,5425.TWO,80_sigma5,-3.7041308652620084,3.193346487412684,0.446430282021093,6.897477352674692,True,6.897477352674692
2026-09-10,5425.TWO,50,-2.6451883437402826,2.2156688096292596,-0.777774386935759,4.860857153369542,True,4.860857153369542
2026-09-10,5425.TWO,80_sigma20,-5.313353880443298,5.011006220378601,-0.777774386935759,10.324360100821899,True,10.324360100821899
2026-09-10,5425.TWO,80_sigma5,-3.3860669877850995,2.9058889549331677,-0.777774386935759,6.291955942718268,True,6.291955942718268
2026-08-31,2481.TW,50,-3.147715343902972,4.1218431133731865,-1.9480519480519431,7.269558457276158,True,7.269558457276158
2026-08-31,2481.TW,80_sigma20,-7.072617122037968,8.546848842008671,-1.9480519480519431,15.61946596404664,True,15.61946596404664
2026-08-31,2481.TW,80_sigma5,-8.086262697557075,9.718147250471707,-1.9480519480519431,17.804409948028784,True,17.804409948028784
2026-09-01,2481.TW,50,-3.286539520204211,4.167240346849109,3.973509933774833,7.453779867053321,True,7.453779867053321
2026-09-01,2481.TW,80_sigma20,-7.167630207935459,8.519018662372714,3.973509933774833,15.686648870308172,True,15.686648870308172
2026-09-01,2481.TW,80_sigma5,-10.0,10.0,3.973509933774833,20.0,True,20.0
2026-09-02,2481.TW,50,-3.384516901169045,4.16602034011863,-5.73248407643312,7.550537241287675,False,16.942405942343974
2026-09-02,2481.TW,80_sigma20,-7.313481450527381,8.562094808071326,-5.73248407643312,15.875576258598706,True,15.875576258598706
2026-09-02,2481.TW,80_sigma5,-10.0,10.0,-5.73248407643312,20.0,True,20.0
2026-09-03,2481.TW,50,-3.433286074371001,4.156063679427764,5.405405405405395,7.589349753798766,False,12.586716657709287
2026-09-03,2481.TW,80_sigma20,-7.464594343021456,8.599119642093722,5.405405405405395,16.06371398511518,True,16.06371398511518
2026-09-03,2481.TW,80_sigma5,-8.564201147495993,9.86932934825391,5.405405405405395,18.433530495749903,True,18.433530495749903
2026-09-04,2481.TW,50,-3.4960423609005566,4.1831029554592725,0.0,7.679145316359829,True,7.679145316359829
2026-09-04,2481.TW,80_sigma20,-7.57766921040024,8.672288007702486,0.0,16.249957218102725,True,16.249957218102725
2026-09-04,2481.TW,80_sigma5,-9.143039432823564,10.0,0.0,19.143039432823564,True,19.143039432823564
2026-09-07,2481.TW,50,-3.5809552001662617,4.257325820893801,1.2820512820512775,7.838281021060062,True,7.838281021060062
2026-09-07,2481.TW,80_sigma20,-7.67200472878968,8.744116812224739,1.2820512820512775,16.41612154101442,True,16.41612154101442
2026-09-07,2481.TW,80_sigma5,-8.737620815046759,9.971129190550233,1.2820512820512775,18.70875000559699,True,18.70875000559699
2026-09-08,2481.TW,50,-3.65419892367743,4.328090944856629,-3.4810126582278444,7.982289868534059,True,7.982289868534059
2026-09-08,2481.TW,80_sigma20,-7.775399111126399,8.833336733196711,-3.4810126582278444,16.60873584432311,True,16.60873584432311
2026-09-08,2481.TW,80_sigma5,-8.58819347191922,9.763330127347551,-3.4810126582278444,18.35152359926677,True,18.35152359926677
2026-09-09,2481.TW,50,-3.7203550717859146,4.354504623177516,-0.3278688524590123,8.07485969496343,True,8.07485969496343
2026-09-09,2481.TW,80_sigma20,-7.889792946443675,8.859010246858714,-0.3278688524590123,16.74880319330239,True,16.74880319330239
2026-09-09,2481.TW,80_sigma5,-8.545460599287235,9.603971995550125,-0.3278688524590123,18.14943259483736,True,18.14943259483736
