date,mae_new,accuracy_new,mae_old,accuracy_old,historical_advantage_pp,use_new,selected_mae
2024-12-02,0.6361458673471126,0.5,0.6365088946521701,0.5,-0.026058078026534863,False,0.6365088946521701
2024-12-03,1.2279213934489444,0.7,1.2387537793446284,0.7,-0.025561584897690698,False,1.2387537793446284
2024-12-04,3.426415064442714,0.6,3.4635792154321408,0.6,-0.026495548504323868,False,3.4635792154321408
2024-12-05,1.819142414808789,0.1,1.5677535679454682,0.1,-0.01272377022740307,False,1.5677535679454682
2024-12-06,1.389682852569686,0.6,1.3187304399447057,0.6,-0.019411326109802046,False,1.3187304399447057
2024-12-09,1.5444337862121218,0.4,1.556431065536516,0.4,-0.023396333382371886,False,1.556431065536516
2024-12-10,1.0511767884024064,0.5,1.054453989545881,0.5,-0.02141136151632788,False,1.054453989545881
2024-12-11,0.9352429459210061,0.2,0.9274465144468002,0.2,-0.02205715898731551,False,0.9274465144468002
2024-12-12,1.053835518646638,0.4,1.0488939371678554,0.4,-0.02110667270754025,False,1.0488939371678554
2024-12-13,2.6817857744003266,0.4,2.6972336241801917,0.4,-0.021829395718117234,False,2.6972336241801917
2024-12-16,2.36362114945498,0.3,2.437392137267749,0.1,-0.018568359241042897,False,2.437392137267749
2024-12-17,1.0368543983460383,0.6,0.9860143758856804,0.5,-0.014795578604678982,False,0.9860143758856804
2024-12-18,1.066345716514134,0.5,1.0811714737785825,0.4,-0.014805103564966776,False,1.0811714737785825
2024-12-19,1.1674157000115915,0.4,1.1444186520766348,0.4,-0.01219930216471658,False,1.1444186520766348
2024-12-20,0.8209819440427782,0.8,0.8364989955942438,0.6,-0.012039767241888506,False,0.8364989955942438
2024-12-23,1.749618447835589,0.2,1.7334007989713673,0.3,-0.012151961003613671,False,1.7334007989713673
2024-12-24,1.2393213050248406,0.5,1.239305983579254,0.5,-0.013325279411696173,False,1.239305983579254
2024-12-25,0.7825940739170402,0.7,0.7680705426504966,0.6,-0.011911806351813142,False,0.7680705426504966
2024-12-26,1.6070567874926094,0.2,1.617822979621523,0.2,-0.014412705243477741,False,1.617822979621523
2024-12-27,1.343993002879189,0.4,1.3025554525860756,0.5,-0.01417669344823717,False,1.3025554525860756
2024-12-30,1.6769917752098955,0.6,1.68845611611578,0.6,-0.014357425575528498,False,1.68845611611578
2024-12-31,0.6109631949252107,0.7,0.6099030045904875,0.7,-0.013802359895487143,False,0.6099030045904875
2025-01-02,0.9123096829661261,0.7,0.9107042390933244,0.7,-0.014396988707007502,False,0.9107042390933244
2025-01-03,0.9736475030156655,0.4,0.9692541947090056,0.5,-0.016335468450118934,False,0.9692541947090056
2025-01-06,1.247281020171127,0.7,1.2551060697055538,0.7,-0.003985691522285889,False,1.2551060697055538
2025-01-07,0.9415017578399937,0.3,0.8861144313952927,0.3,-4.6818414315535904e-05,False,0.8861144313952927
2025-01-08,1.0785730931198017,0.4,1.0788450301647974,0.5,-0.0034160487027702913,False,1.0788450301647974
2025-01-09,3.4685821745658805,0.7,3.466215074426581,0.7,-0.0035663119076942418,False,3.466215074426581
2025-01-10,0.9208087615833035,0.7,0.9284729534457714,0.7,-0.003294845340948921,False,0.9284729534457714
2025-01-13,3.0760448615740317,0.5,3.1403331457288424,0.4,-0.002664556673886398,False,3.1403331457288424
2025-01-14,1.938271903794503,0.1,1.837567537109678,0.1,-0.0002225349551391198,False,1.837567537109678
2025-01-15,1.3145933399681606,0.4,1.3011520964338696,0.4,-0.008946302680018826,False,1.3011520964338696
2025-01-16,1.701337597897561,0.4,1.6953375550361556,0.3,-0.0070763637337154794,False,1.6953375550361556
2025-01-17,1.410332641132339,0.4,1.404759128352009,0.4,-0.008117653740008174,False,1.404759128352009
2025-01-20,1.152575593308045,0.4,1.2267634386144064,0.5,-0.007246476982276845,False,1.2267634386144064
2025-01-21,0.8723205523224571,0.4,0.9079004040859431,0.4,-0.004312937294532054,False,0.9079004040859431
2025-01-22,0.865398367641564,0.7,0.7711309447861192,0.6,-0.0017230622631466742,False,0.7711309447861192
2025-02-03,3.455927133588215,0.4,3.4616612226997683,0.4,-0.006435667333639578,False,3.4616612226997683
2025-02-04,1.4310202441593154,0.4,1.5359577384024323,0.4,-0.00542278631473474,False,1.5359577384024323
2025-02-05,3.585552788994543,0.4,3.584732263543807,0.4,-0.0007142212090245792,False,3.584732263543807
2025-02-06,1.7886328382894443,0.6,1.6836795610088546,0.6,0.0013166300330943014,True,1.7886328382894443
2025-02-07,0.9815981761036378,0.4,0.9721948307695063,0.3,-0.00450425087622941,False,0.9721948307695063
2025-02-10,0.8128565454419775,0.6,0.822760313627071,0.6,-0.004921408626199825,False,0.822760313627071
2025-02-11,1.0156971923328981,0.5,1.0368772726853712,0.5,-0.004345948023305063,False,1.0368772726853712
2025-02-12,0.45765350417082457,0.7,0.452729275506074,0.7,-0.0030672785903484157,False,0.452729275506074
2025-02-13,1.9043528961623555,0.3,1.8968471038283028,0.3,-0.0037047425003072813,False,1.8968471038283028
