date,ret1,ret5,ret20,vol20,range_pct,volume_ratio,twii,fx_lag,peer1_lag,peer2_lag,Date,Close,High,Low,Open,Volume,MA5,MA20,MA60,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_mid,BB_lower,Volume_MA20,Volume_ratio,ATR,pct_change,usdtwd_pct,twii_pct,murata_pct,tdk_pct,previous_date,gap,intraday,close_to_close,us_session,us_close_utc,us_close_taipei,us_available_taipei,cutoff_taipei,previous_tw_date,new_us_sessions,us_age_hours,repeated_session,alignment_status,sox_last,sox_since_tw,nasdaq_last,nasdaq_since_tw,sp500_last,sp500_since_tw,on_last,on_since_tw,vsh_last,vsh_since_tw,ticker,valid_open,onsemi_pct,vishay_pct,original_prediction,original_error
2026-09-11,-0.48076923076922906,1.9704433497536922,-18.343195266272193,3.2983487499303554,3.864734299516908,0.5650835976098683,-0.5147388760934346,-0.0180897502252253,1.495087569414788,1.3513513513513598,2026-09-11,201.0,210.0,201.0,203.0,840080,207.2,211.9,235.07447408040363,41.167921422899525,-4.610506786721061,-4.338440909214231,-0.2720658775068294,223.03363798300785,211.9,200.76636201699216,1355229.2,0.619880386284475,9.002093548547347,-2.898550724637683,0.5434767453688316,-1.6097760087677493,-2.299003322259141,-1.47342571478688,2026-09-10,-1.9323671497584516,-0.9852216748768461,-2.898550724637683,2026-09-10,2026-09-10T20:00:00+00:00,2026-09-11T04:00:00+08:00,2026-09-11T05:00:00+08:00,2026-09-11T08:30:00+08:00,2026-09-10,1.0,4.5,False,ok,-2.6581332352022535,-2.6581332352022535,-0.6537040302163954,-0.6537040302163954,-0.5848292742657635,-0.5848292742657635,-1.141173780895799,-1.141173780895799,-0.9496651966175107,-0.9496651966175107,3357.TWO,True,,,,
2026-09-14,-2.898550724637683,-6.0747663551401825,-12.035010940919033,2.6028962085399265,4.477611940298507,0.619880386284475,-1.6097760087677493,-0.1117492447464729,5.569584736251398,1.351111111111103,2026-09-14,199.0,202.0,194.5,197.0,669377,204.3,210.85,232.71386057535807,40.10432478431214,-5.093524520399171,-4.48945763145122,-0.6040668889479512,222.70482357966995,210.85,198.99517642033004,1299613.9,0.515058356947398,8.801814408741034,-0.995024875621886,0.1302375138906075,-0.6979172181896032,-2.5163220892274185,0.2848495638241077,2026-09-11,-1.9900497512437831,1.0152284263959421,-0.995024875621886,2026-09-11,2026-09-11T20:00:00+00:00,2026-09-12T04:00:00+08:00,2026-09-12T05:00:00+08:00,2026-09-14T08:30:00+08:00,2026-09-11,1.0,52.5,False,ok,1.80667305142308,1.80667305142308,0.9635804410131898,0.9635804410131898,0.8598836028398171,0.8598836028398171,8.50791132462254,8.50791132462254,6.13613970203668,6.13613970203668,3357.TWO,True,,,,
2026-09-15,-0.995024875621886,-6.79156908665105,-9.545454545454547,2.5006942860119996,3.7688442211055273,0.515058356947398,-0.6979172181896032,0.5434767453688316,-2.299003322259141,-1.47342571478688,2026-09-15,199.0,204.5,199.0,200.0,572766,202.8,210.15,230.8693634033203,40.104324784312126,-5.413911354244988,-4.6743483760099735,-0.7395629782350142,223.0752914046289,210.15,197.2247085953711,1255141.15,0.4563359268397821,8.361572487575563,0.0,0.4665917444771184,-0.7653989654031412,3.23705874145388,0.6035860110065627,2026-09-14,0.5025125628140614,-0.5000000000000004,0.0,2026-09-14,2026-09-14T20:00:00+00:00,2026-09-15T04:00:00+08:00,2026-09-15T05:00:00+08:00,2026-09-15T08:30:00+08:00,2026-09-14,1.0,4.5,False,ok,-5.858590380264717,-5.858590380264717,-0.5568248537587528,-0.5568248537587528,-0.48321923388043864,-0.48321923388043864,-5.897029025166978,-5.897029025166978,-7.256850086873101,-7.256850086873101,3357.TWO,True,,,,
2026-09-04,-1.4054087046030284,-4.201680806959162,7.420489174482459,3.2098279053192007,5.921054502823613,1.1599563885120163,-0.6651369315447186,-0.0410265349467753,-0.4267105044421182,3.307465914210028,2026-09-04,92.9000015258789,93.5,89.0,92.6999969482422,10335155,93.31999969482422,90.58500022888184,98.8936175028483,52.22511858899823,0.8016778755622198,0.1358035699878303,0.6658743055743895,98.2509946858809,90.58500022888184,82.91900577188278,18675424.2,0.553409383868239,5.153180884842702,1.8640401694328013,-0.0970802227241995,1.5122200906831251,,,2026-09-03,1.644736897141863,0.21575467553507366,1.864040169432779,2026-09-03,2026-09-03T20:00:00+00:00,2026-09-04T04:00:00+08:00,2026-09-04T05:00:00+08:00,2026-09-04T08:30:00+08:00,2026-09-03,1.0,4.5,False,ok,0.11358672586370133,0.11358672586370133,1.396875590614055,1.396875590614055,1.057963924661287,1.057963924661287,1.8109002686002684,1.8109002686002684,-0.5227089151055297,-0.5227089151055297,5425.TWO,True,0.9911686522946715,4.43349558683217,,
2026-09-07,1.864040169432779,-3.530634909794872,12.6060624556108,3.131590353716653,4.843918112042708,0.553409383868239,1.5122200906831251,0.1616444133621719,1.8109002686002684,-0.5227089151055297,2026-09-07,92.4000015258789,95.3000030517578,91.8000030517578,93.5,10669832,92.83999938964844,90.9900001525879,98.79031880696614,51.46828411852261,0.7616204227172716,0.2609669405337186,0.500653482183553,98.093120723267,90.9900001525879,83.88687958190879,18972445.7,0.5623856917930197,4.932756766863675,-0.5382131235603049,-0.2347342124136675,1.6651381893682204,,,2026-09-04,0.6458541057762668,-1.1764689562792419,-0.5382131235603049,2026-09-04,2026-09-04T20:00:00+00:00,2026-09-05T04:00:00+08:00,2026-09-05T05:00:00+08:00,2026-09-07T08:30:00+08:00,2026-09-04,1.0,52.5,False,ok,3.3749603534097172,3.3749603534097172,-0.28991174002219733,-0.28991174002219733,-0.37572216084515997,-0.37572216084515997,0.9911686522946717,0.9911686522946717,4.43349558683217,4.43349558683217,5425.TWO,True,0.9911686522946715,4.43349558683217,,
2026-09-08,-0.5382131235603049,-2.53164709769953,9.608538767368646,3.1201790602194817,3.787878725326361,0.5623856917930197,1.6651381893682204,-0.0970802227241995,0.9911686522946715,4.43349558683217,2026-09-08,89.5999984741211,93.0,89.5999984741211,92.5999984741211,5539757,91.71999969482422,91.17000007629396,98.64035339355468,47.33165711518252,0.4981948766419322,0.3084125277553613,0.1897823488865708,97.91407400421885,91.17000007629396,84.42592614836906,18763875.9,0.2952352184337352,4.728389401399039,-3.030306283029227,-0.3671620448905233,-0.4658898396891597,,,2026-09-07,0.21644691010764827,-3.2397408741193567,-3.030306283029227,2026-09-04,2026-09-04T20:00:00+00:00,2026-09-05T04:00:00+08:00,2026-09-05T05:00:00+08:00,2026-09-08T08:30:00+08:00,2026-09-07,0.0,76.5,True,ok,3.3749603534097172,0.0,-0.28991174002219733,0.0,-0.37572216084515997,0.0,0.9911686522946717,0.0,4.43349558683217,0.0,5425.TWO,True,-4.436670535385956,-1.037735411977092,-0.226,2.804304681687135
2026-09-09,-3.030306283029227,-5.882351526928808,4.186044737350114,3.1946588777858365,3.794644624755121,0.29523521843373524,-0.4658898396891597,-0.2347342124136675,0.9911686522946715,4.43349558683217,2026-09-09,90.0,91.5999984741211,89.5999984741211,89.69999694824219,3558462,91.21999969482422,91.33500022888184,98.540984471639,47.974947451251126,0.3180388596827157,0.3103377941408322,0.0077010655418834,97.77313502982678,91.33500022888184,84.8968654279369,18641254.2,0.1908917695033631,4.364604147879168,0.446430282021093,-0.0180897502252253,0.1646891802691508,,,2026-09-08,0.11160544176791465,0.3344515740963949,0.44643028202109303,2026-09-08,2026-09-08T20:00:00+00:00,2026-09-09T04:00:00+08:00,2026-09-09T05:00:00+08:00,2026-09-09T08:30:00+08:00,2026-09-08,1.0,4.5,False,ok,1.3004428927046563,1.3004428927046563,-0.32285852663127557,-0.32285852663127557,-0.5840447432778451,-0.5840447432778451,-4.4366705353859555,-4.4366705353859555,-1.037735411977092,-1.037735411977092,5425.TWO,True,-0.1406844000352958,0.6990822432745514,-0.2555,0.701928571428581
2026-09-10,0.44643028202109303,-2.7027027027026973,3.8062320275833894,3.192314280467215,2.2222222222222223,0.19089176950336315,0.1646891802691508,-0.3671620448905233,-4.436670535385956,-1.037735411977092,2026-09-10,89.30000305175781,91.3000030517578,89.0,90.0,5377741,90.84000091552734,91.36000022888184,98.27212715148926,46.89548488698867,0.1174263962830224,0.2717555145692703,-0.1543291182862478,97.76046084503297,91.36000022888184,84.95953961273071,18178790.45,0.2958250173349679,4.089324001729653,-0.777774386935759,-0.1117492447464729,-0.5147388760934346,,,2026-09-09,0.0,-0.777774386935759,-0.777774386935759,2026-09-09,2026-09-09T20:00:00+00:00,2026-09-10T04:00:00+08:00,2026-09-10T05:00:00+08:00,2026-09-10T08:30:00+08:00,2026-09-09,1.0,4.5,False,ok,0.3655002526455897,0.3655002526455897,-0.636114088937989,-0.636114088937989,-0.48426479836394254,-0.48426479836394254,-0.1406844000352958,-0.1406844000352958,0.6990822432745514,0.6990822432745514,5425.TWO,True,-1.141173780895799,-0.9496651966175108,,
2026-09-11,-0.777774386935759,-2.083326710594824,0.5630630437124751,3.1568614312191814,2.5755912353381762,0.29582501733496797,-0.5147388760934346,-0.0180897502252253,-0.1406844000352958,0.6990822432745514,2026-09-11,86.0999984741211,88.30000305175781,86.0999984741211,87.4000015258789,5559552,89.48000030517578,91.39000015258787,97.7790985107422,42.21880008785048,-0.2963578236425661,0.158132846926903,-0.4544906705694691,97.67947377024004,91.39000015258787,85.10052653493574,18127308.65,0.3066948385633628,3.9707480785172624,-3.5834316554076877,0.5434767453688316,-1.6097760087677493,,,2026-09-10,-2.1276612104679016,-1.4874176533885786,-3.5834316554076873,2026-09-10,2026-09-10T20:00:00+00:00,2026-09-11T04:00:00+08:00,2026-09-11T05:00:00+08:00,2026-09-11T08:30:00+08:00,2026-09-10,1.0,4.5,False,ok,-2.6581332352022535,-2.6581332352022535,-0.6537040302163954,-0.6537040302163954,-0.5848292742657635,-0.5848292742657635,-1.141173780895799,-1.141173780895799,-0.9496651966175107,-0.9496651966175107,5425.TWO,True,8.50791132462254,6.13613970203668,,
2026-09-14,-3.5834316554076873,-7.319701765412301,0.701752601311223,3.1485994338896517,2.555173770761413,0.3066948385633628,-1.6097760087677493,-0.1117492447464729,-1.141173780895799,-0.9496651966175108,2026-09-14,90.0999984741211,92.0,84.4000015258789,84.5999984741211,13219085,89.01999969482422,91.4,97.16562830607096,49.05760900644499,-0.2980821233148276,0.0668898528785568,-0.3649719761933845,97.68012790387374,91.4,85.11987209612627,18308992.5,0.7219995857226988,4.45464813126444,4.645760825654688,0.1302375138906075,-0.6979172181896032,,,2026-09-11,-1.7421603096205107,6.501182150354801,4.645760825654688,2026-09-11,2026-09-11T20:00:00+00:00,2026-09-12T04:00:00+08:00,2026-09-12T05:00:00+08:00,2026-09-14T08:30:00+08:00,2026-09-11,1.0,52.5,False,ok,1.80667305142308,1.80667305142308,0.9635804410131898,0.9635804410131898,0.8598836028398171,0.8598836028398171,8.50791132462254,8.50791132462254,6.13613970203668,6.13613970203668,5425.TWO,True,-5.897029025166978,-7.256850086873101,,
